gml_id,oid,aktualit,art,name,rs,ags,uebobjekt,ueboname
DE092745227154,DE092745227154,2023-08-30Z,Gemeinde,Neufraunhofen,"092745227154","09274154",DE092745227,Verwaltungsgemeinschaft Velden
DE092785252187,DE092785252187,2023-08-23Z,Gemeinde,Schwarzach,"092785252187","09278187",DE092785252,Verwaltungsgemeinschaft Schwarzach
DE092740156156,DE092740156156,2023-08-30Z,Gemeinde,Niederaichbach,"092740156156","09274156",DE092740156,Niederaichbach
DE092745222174,DE092745222174,2023-08-30Z,Gemeinde,Postau,"092745222174","09274174",DE092745222,Verwaltungsgemeinschaft Wörth a.d.Isar
DE092770154154,DE092770154154,2023-08-31Z,Gemeinde,Zeilarn,"092770154154","09277154",DE092770154,Zeilarn
DE092745227183,DE092745227183,2023-08-30Z,Gemeinde,Velden,"092745227183","09274183",DE092745227,Verwaltungsgemeinschaft Velden
DE093715301123,DE093715301123,2023-08-09Z,Gemeinde,Gebenbach,"093715301123","09371123",DE093715301,Verwaltungsgemeinschaft Hahnbach
DE092780118118,DE092780118118,2023-08-31Z,Gemeinde,Bogen,"092780118118","09278118",DE092780118,Bogen
DE096760144,DE096760144,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Niedernberg,"096760144",,DE09676,Landkreis Miltenberg
DE095710190,DE095710190,2023-08-22Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Petersaurach,"095710190",,DE09571,Landkreis Ansbach
DE092740185185,DE092740185185,2023-08-30Z,Gemeinde,Vilsheim,"092740185185","09274185",DE092740185,Vilsheim
DE093715302128,DE093715302128,2023-08-23Z,Gemeinde,Hirschbach,"093715302128","09371128",DE093715302,Verwaltungsgemeinschaft Königstein
DE091775124,DE091775124,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Oberneuching,"091775124",,DE09177,Landkreis Erding
DE093710132132,DE093710132132,2023-08-23Z,Gemeinde,Kastl,"093710132132","09371132",DE093710132,Kastl
DE097789451451,DE097789451451,2021-03-20Z,Gemeinde,Ungerhauser Wald,"097789451451","09778451",DE097789451,Ungerhauser Wald
DE093715302135,DE093715302135,2023-08-23Z,Gemeinde,Königstein,"093715302135","09371135",DE093715302,Verwaltungsgemeinschaft Königstein
DE092780123123,DE092780123123,2023-08-31Z,Gemeinde,Geiselhöring,"092780123123","09278123",DE092780123,Geiselhöring
DE092785248134,DE092785248134,2023-08-31Z,Gemeinde,Haselbach,"092785248134","09278134",DE092785248,Verwaltungsgemeinschaft Mitterfels
DE092750148148,DE092750148148,2023-08-30Z,Gemeinde,Sonnen,"092750148148","09275148",DE092750148,Sonnen
DE092750149149,DE092750149149,2023-08-30Z,Gemeinde,Tettenweis,"092750149149","09275149",DE092750149,Tettenweis
DE092750153153,DE092750153153,2023-08-30Z,Gemeinde,Untergriesbach,"092750153153","09275153",DE092750153,Untergriesbach
DE092760116116,DE092760116116,2023-08-30Z,Gemeinde,Bischofsmais,"092760116116","09276116",DE092760116,Bischofsmais
DE092760120120,DE092760120120,2023-08-30Z,Gemeinde,Drachselsried,"092760120120","09276120",DE092760120,Drachselsried
DE092760126126,DE092760126126,2023-08-30Z,Gemeinde,Kirchberg i.Wald,"092760126126","09276126",DE092760126,Kirchberg i.Wald
DE097799453453,DE097799453453,2021-04-28Z,Gemeinde,Esterholz,"097799453453","09779453",DE097799453,Esterholz
DE092780141141,DE092780141141,2023-08-31Z,Gemeinde,Kirchroth,"092780141141","09278141",DE092780141,Kirchroth
DE092770126126,DE092770126126,2023-08-30Z,Gemeinde,Johanniskirchen,"092770126126","09277126",DE092770126,Johanniskirchen
DE092780144144,DE092780144144,2023-08-31Z,Gemeinde,Laberweinting,"092780144144","09278144",DE092780144,Laberweinting
DE092770142142,DE092770142142,2023-08-30Z,Gemeinde,Roßbach,"092770142142","09277142",DE092770142,Roßbach
DE093749452,DE093749452,2022-11-24Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Manteler Forst,"093749452",,DE09374,Landkreis Neustadt a.d.Waldnaab
DE094729469,DE094729469,2022-10-20Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Waidacher Forst,"094729469",,DE09472,Landkreis Bayreuth
DE092770149149,DE092770149149,2023-08-30Z,Gemeinde,Triftern,"092770149149","09277149",DE092770149,Triftern
DE097809451451,DE097809451451,2016-01-22Z,Gemeinde,Kempter Wald,"097809451451","09780451",DE097809451,Kempter Wald
DE092785250112,DE092785250112,2023-08-30Z,Gemeinde,Aholfing,"092785250112","09278112",DE092785250,Verwaltungsgemeinschaft Rain
DE093745324156,DE093745324156,2023-08-09Z,Gemeinde,Schwarzenbach,"093745324156","09374156",DE093745324,Verwaltungsgemeinschaft Pressath
DE092780148148,DE092780148148,2023-08-31Z,Gemeinde,Mallersdorf-Pfaffenberg,"092780148148","09278148",DE092780148,Mallersdorf-Pfaffenberg
DE092785248151,DE092785248151,2023-08-31Z,Gemeinde,Mitterfels,"092785248151","09278151",DE092785248,Verwaltungsgemeinschaft Mitterfels
DE097785767161,DE097785767161,2023-08-11Z,Gemeinde,Kronburg,"097785767161","09778161",DE097785767,Verwaltungsgemeinschaft Illerwinkel
DE092790113113,DE092790113113,2023-08-30Z,Gemeinde,Eichendorf,"092790113113","09279113",DE092790113,Eichendorf
DE093725317167,DE093725317167,2023-08-23Z,Gemeinde,Zell,"093725317167","09372167",DE093725317,Verwaltungsgemeinschaft Wald
DE096770148,DE096770148,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Karlstadt,"096770148",,DE09677,Landkreis Main-Spessart
DE092790115115,DE092790115115,2023-08-30Z,Gemeinde,Frontenhausen,"092790115115","09279115",DE092790115,Frontenhausen
DE092790122122,DE092790122122,2023-08-30Z,Gemeinde,Landau a.d.Isar,"092790122122","09279122",DE092790122,Landau a.d.Isar
DE091905174149,DE091905174149,2023-07-19Z,Gemeinde,Schwabbruck,"091905174149","09190149",DE091905174,Verwaltungsgemeinschaft Altenstadt
DE092790126126,DE092790126126,2023-08-30Z,Gemeinde,Marklkofen,"092790126126","09279126",DE092790126,Marklkofen
DE095769452452,DE095769452452,2023-08-04Z,Gemeinde,Dechenwald,"095769452452","09576452",DE095769452,Dechenwald
DE092785250172,DE092785250172,2023-08-31Z,Gemeinde,Perkam,"092785250172","09278172",DE092785250,Verwaltungsgemeinschaft Rain
DE095755522125,DE095755522125,2023-07-20Z,Gemeinde,Gerhardshofen,"095755522125","09575125",DE095755522,Verwaltungsgemeinschaft Uehlfeld
DE092785246189,DE092785246189,2023-08-31Z,Gemeinde,Stallwang,"092785246189","09278189",DE092785246,Verwaltungsgemeinschaft Stallwang
DE097785757119,DE097785757119,2023-07-06Z,Gemeinde,Böhen,"097785757119","09778119",DE097785757,Verwaltungsgemeinschaft Ottobeuren
DE093610000000,DE093610000000,2023-08-30Z,Gemeinde,Amberg,"093610000000","09361000",DE093610000,Amberg
DE097735718188,DE097735718188,2023-07-28Z,Gemeinde,Zusamaltheim,"097735718188","09773188",DE097735718,Verwaltungsgemeinschaft Wertingen
DE093710111111,DE093710111111,2023-08-30Z,Gemeinde,Ammerthal,"093710111111","09371111",DE093710111,Ammerthal
DE093715304116,DE093715304116,2023-08-30Z,Gemeinde,Birgland,"093715304116","09371116",DE093715304,Verwaltungsgemeinschaft Illschwang
DE093755337182,DE093755337182,2023-08-09Z,Gemeinde,Pfakofen,"093755337182","09375182",DE093755337,Verwaltungsgemeinschaft Alteglofsheim
DE093720115115,DE093720115115,2023-08-30Z,Gemeinde,Blaibach,"093720115115","09372115",DE093720115,Blaibach
DE091730123,DE091730123,2023-08-15Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Eurasburg,"091730123",,DE09173,Landkreis Bad Tölz-Wolfratshausen
DE096775622116,DE096775622116,2023-08-18Z,Gemeinde,Aura i.Sinngrund,"096775622116","09677116",DE096775622,Verwaltungsgemeinschaft Burgsinn
DE093710144144,DE093710144144,2023-08-10Z,Gemeinde,Poppenricht,"093710144144","09371144",DE093710144,Poppenricht
DE091769451,DE091769451,2020-07-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Haunstetter Forst,"091769451",,DE09176,Landkreis Eichstätt
DE096775622122,DE096775622122,2023-08-18Z,Gemeinde,Burgsinn,"096775622122","09677122",DE096775622,Verwaltungsgemeinschaft Burgsinn
DE096729455,DE096729455,2022-12-06Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Geiersnest-Ost,"096729455",,DE09672,Landkreis Bad Kissingen
DE096775621125,DE096775621125,2023-08-18Z,Gemeinde,Erlenbach b.Marktheidenfeld,"096775621125","09677125",DE096775621,Verwaltungsgemeinschaft Marktheidenfeld
DE096739455,DE096739455,2022-08-09Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Mellrichstadter Forst,"096739455",,DE09673,Landkreis Rhön-Grabfeld
DE093720146146,DE093720146146,2023-08-30Z,Gemeinde,Pemfling,"093720146146","09372146",DE093720146,Pemfling
DE097745733166,DE097745733166,2023-07-28Z,Gemeinde,Aichen,"097745733166","09774166",DE097745733,Verwaltungsgemeinschaft Ziemetshausen
DE096790143,DE096790143,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Hausen b.Würzburg,"096790143",,DE09679,Landkreis Würzburg
DE096790205,DE096790205,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Waldbüttelbrunn,"096790205",,DE09679,Landkreis Würzburg
DE096715603141,DE096715603141,2023-08-04Z,Gemeinde,Mespelbrunn,"096715603141","09671141",DE096715603,Verwaltungsgemeinschaft Mespelbrunn
DE093740133133,DE093740133133,2023-08-23Z,Gemeinde,Luhe-Wildenau,"093740133133","09374133",DE093740133,Luhe-Wildenau
DE093720155155,DE093720155155,2023-08-30Z,Gemeinde,Runding,"093720155155","09372155",DE093720155,Runding
DE092785257192,DE092785257192,2023-08-31Z,Gemeinde,Straßkirchen,"092785257192","09278192",DE092785257,Verwaltungsgemeinschaft Straßkirchen
DE092790128128,DE092790128128,2023-08-31Z,Gemeinde,Moosthenning,"092790128128","09279128",DE092790128,Moosthenning
DE093755332131,DE093755332131,2023-08-23Z,Gemeinde,Duggendorf,"093755332131","09375131",DE093755332,Verwaltungsgemeinschaft Kallmünz
DE093730112112,DE093730112112,2023-08-30Z,Gemeinde,Berching,"093730112112","09373112",DE093730112,Berching
DE092790130130,DE092790130130,2023-08-31Z,Gemeinde,Niederviehbach,"092790130130","09279130",DE092790130,Niederviehbach
DE093745323150,DE093745323150,2023-08-30Z,Gemeinde,Püchersreuth,"093745323150","09374150",DE093745323,Verwaltungsgemeinschaft Neustadt a.d.Waldnaab
DE092790132132,DE092790132132,2023-08-31Z,Gemeinde,Pilsting,"092790132132","09279132",DE092790132,Pilsting
DE094715401133,DE094715401133,2023-08-24Z,Gemeinde,Gerach,"094715401133","09471133",DE094715401,Verwaltungsgemeinschaft Baunach
DE093745330159,DE093745330159,2023-08-30Z,Gemeinde,Tännesberg,"093745330159","09374159",DE093745330,Verwaltungsgemeinschaft Tännesberg
DE092790134134,DE092790134134,2023-08-31Z,Gemeinde,Reisbach,"092790134134","09279134",DE092790134,Reisbach
DE093720143143,DE093720143143,2023-07-12Z,Gemeinde,Miltach,"093720143143","09372143",DE093720143,Miltach
DE093750165165,DE093750165165,2023-08-23Z,Gemeinde,Lappersdorf,"093750165165","09375165",DE093750165,Lappersdorf
DE093745329170,DE093745329170,2023-08-30Z,Gemeinde,Bechtsrieth,"093745329170","09374170",DE093745329,Verwaltungsgemeinschaft Schirmitz
DE093750181181,DE093750181181,2023-08-23Z,Gemeinde,Pettendorf,"093750181181","09375181",DE093750181,Pettendorf
DE096799453,DE096799453,2023-06-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Irtenberger Wald,"096799453",,DE09679,Landkreis Würzburg
DE092790135135,DE092790135135,2023-08-31Z,Gemeinde,Simbach,"092790135135","09279135",DE092790135,Simbach
DE094719453453,DE094719453453,2023-07-05Z,Gemeinde,Eichwald,"094719453453","09471453",DE094719453,Eichwald
DE092790137137,DE092790137137,2023-08-31Z,Gemeinde,Wallersdorf,"092790137137","09279137",DE092790137,Wallersdorf
DE091720124,DE091720124,2023-08-11Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Marktschellenberg,"091720124",,DE09172,Landkreis Berchtesgadener Land
DE095749453,DE095749453,2022-06-22Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Engelthaler Forst,"095749453",,DE09574,Landkreis Nürnberger Land
DE091815143,DE091815143,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Schondorf am Ammersee,"091815143",,DE09181,Landkreis Landsberg am Lech
DE095749463,DE095749463,2022-09-14Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Schönberg,"095749463",,DE09574,Landkreis Nürnberger Land
DE093750205205,DE093750205205,2023-08-30Z,Gemeinde,Thalmassing,"093750205205","09375205",DE093750205,Thalmassing
DE091820111,DE091820111,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Bad Wiessee,"091820111",,DE09182,Landkreis Miesbach
DE093775349113,DE093775349113,2023-08-03Z,Gemeinde,Brand,"093775349113","09377113",DE093775349,Verwaltungsgemeinschaft Neusorg
DE094720198198,DE094720198198,2023-08-09Z,Gemeinde,Warmensteinach,"094720198198","09472198",DE094720198,Warmensteinach
DE091879452,DE091879452,2021-11-18Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Rotter Forst-Süd,"091879452",,DE09187,Landkreis Rosenheim
DE093750213213,DE093750213213,2023-08-30Z,Gemeinde,Zeitlarn,"093750213213","09375213",DE093750213,Zeitlarn
DE091820132,DE091820132,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Tegernsee,"091820132",,DE09182,Landkreis Miesbach
DE094715403151,DE094715403151,2023-08-24Z,Gemeinde,Königsfeld,"094715403151","09471151",DE094715403,Verwaltungsgemeinschaft Steinfeld
DE094769451,DE094769451,2023-04-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Birnbaum,"094769451",,DE09476,Landkreis Kronach
DE093620000000,DE093620000000,2023-08-31Z,Gemeinde,Regensburg,"093620000000","09362000",DE093620000,Regensburg
DE093710119119,DE093710119119,2023-08-31Z,Gemeinde,Edelsfeld,"093710119119","09371119",DE093710119,Edelsfeld
DE097715771,DE097715771,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Pöttmes,"097715771",,DE09771,Landkreis Aichach-Friedberg
DE093710120120,DE093710120120,2023-08-31Z,Gemeinde,Ensdorf,"093710120120","09371120",DE093710120,Ensdorf
DE093710122122,DE093710122122,2023-08-31Z,Gemeinde,Freudenberg,"093710122122","09371122",DE093710122,Freudenberg
DE093715301126,DE093715301126,2023-08-31Z,Gemeinde,Hahnbach,"093715301126","09371126",DE093715301,Verwaltungsgemeinschaft Hahnbach
DE097759455,DE097759455,2022-04-27Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Unterroggenburger Wald,"097759455",,DE09775,Landkreis Neu-Ulm
DE093765345122,DE093765345122,2023-08-30Z,Gemeinde,Dieterskirchen,"093765345122","09376122",DE093765345,Verwaltungsgemeinschaft Neunburg vorm Wald
DE093760125125,DE093760125125,2023-08-30Z,Gemeinde,Fensterbach,"093760125125","09376125",DE093760125,Fensterbach
DE095749457,DE095749457,2022-08-11Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Günthersbühler Forst,"095749457",,DE09574,Landkreis Nürnberger Land
DE095749462,DE095749462,2022-08-11Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Rückersdorfer Forst,"095749462",,DE09574,Landkreis Nürnberger Land
DE093710127127,DE093710127127,2023-08-31Z,Gemeinde,Hirschau,"093710127127","09371127",DE093710127,Hirschau
DE094710111111,DE094710111111,2023-08-23Z,Gemeinde,Altendorf,"094710111111","09471111",DE094710111,Altendorf
DE093760159159,DE093760159159,2023-08-30Z,Gemeinde,Schmidgaden,"093760159159","09376159",DE093760159,Schmidgaden
DE092729452,DE092729452,2021-12-16Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Frauenberger/Duschlberger Wald,"092729452",,DE09272,Landkreis Freyung-Grafenau
DE092729453,DE092729453,2021-01-08Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Graineter Wald,"092729453",,DE09272,Landkreis Freyung-Grafenau
DE092729455,DE092729455,2022-02-17Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Leopoldsreuter Wald,"092729455",,DE09272,Landkreis Freyung-Grafenau
DE092729457,DE092729457,2019-03-01Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Philippsreuter Wald,"092729457",,DE09272,Landkreis Freyung-Grafenau
DE092729459,DE092729459,2018-10-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Sankt Oswald,"092729459",,DE09272,Landkreis Freyung-Grafenau
DE093770133133,DE093770133133,2023-08-30Z,Gemeinde,Kulmain,"093770133133","09377133",DE093770133,Kulmain
DE092739453,DE092739453,2014-05-14Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Hacklberg,"092739453",,DE09273,Landkreis Kelheim
DE093775349148,DE093775349148,2023-08-30Z,Gemeinde,Pullenreuth,"093775349148","09377148",DE093775349,Verwaltungsgemeinschaft Neusorg
DE096719459,DE096719459,2022-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Schöllkrippener Forst,"096719459",,DE09671,Landkreis Aschaffenburg
DE096729461,DE096729461,2022-03-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Mottener Forst-Süd,"096729461",,DE09672,Landkreis Bad Kissingen
DE096729464,DE096729464,2022-03-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Römershager Forst-Nord,"096729464",,DE09672,Landkreis Bad Kissingen
DE097725707156,DE097725707156,2023-08-18Z,Gemeinde,Heretsried,"097725707156","09772156",DE097725707,Verwaltungsgemeinschaft Welden
DE093710156156,DE093710156156,2023-08-31Z,Gemeinde,Vilseck,"093710156156","09371156",DE093710156,Vilseck
DE093720116116,DE093720116116,2023-08-31Z,Gemeinde,Cham,"093720116116","09372116",DE093720116,Cham
DE091835147,DE091835147,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Reichertsheim,"091835147",,DE09183,Landkreis Mühldorf a.Inn
DE097740116,DE097740116,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Ursberg,"097740116",,DE09774,Landkreis Günzburg
DE097725706166,DE097725706166,2023-08-18Z,Gemeinde,Kühlenthal,"097725706166","09772166",DE097725706,Verwaltungsgemeinschaft Nordendorf
DE094725417177,DE094725417177,2023-08-23Z,Gemeinde,Plech,"094725417177","09472177",DE094725417,Verwaltungsgemeinschaft Betzenstein
DE094715445173,DE094715445173,2023-08-03Z,Gemeinde,Priesendorf,"094715445173","09471173",DE094715445,Verwaltungsgemeinschaft Lisberg
DE096729468,DE096729468,2022-11-22Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Waldfensterer Forst,"096729468",,DE09672,Landkreis Bad Kissingen
DE093720124124,DE093720124124,2023-08-31Z,Gemeinde,Eschlkam,"093720124124","09372124",DE093720124,Eschlkam
DE094730120,DE094730120,2023-08-15Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Dörfles-Esbach,"094730120",,DE09473,Landkreis Coburg
DE096769455,DE096769455,2022-10-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Hohe Wart,"096769455",,DE09676,Landkreis Miltenberg
DE094725414155,DE094725414155,2023-08-24Z,Gemeinde,Hummeltal,"094725414155","09472155",DE094725414,Verwaltungsgemeinschaft Mistelbach
DE091835148,DE091835148,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Kraiburg a.Inn,"091835148",,DE09183,Landkreis Mühldorf a.Inn
DE093725318125,DE093725318125,2023-08-31Z,Gemeinde,Falkenstein,"093725318125","09372125",DE093725318,Verwaltungsgemeinschaft Falkenstein
DE091835152,DE091835152,2023-08-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Verwaltungsgemeinschaft Rohrbach,"091835152",,DE09183,Landkreis Mühldorf a.Inn
DE093720126126,DE093720126126,2023-08-31Z,Gemeinde,Furth im Wald,"093720126126","09372126",DE093720126,Furth im Wald
DE094715408120,DE094715408120,2023-08-30Z,Gemeinde,Burgebrach,"094715408120","09471120",DE094715408,Verwaltungsgemeinschaft Burgebrach
DE093720130130,DE093720130130,2023-08-31Z,Gemeinde,Grafenwiesen,"093720130130","09372130",DE093720130,Grafenwiesen
DE096735639167,DE096735639167,2023-08-04Z,Gemeinde,Sondheim v.d.Rhön,"096735639167","09673167",DE096735639,Verwaltungsgemeinschaft Ostheim v.d.Rhön
DE094765434171,DE094765434171,2023-07-05Z,Gemeinde,Schneckenlohe,"094765434171","09476171",DE094765434,Verwaltungsgemeinschaft Mitwitz
DE093719452,DE093719452,2021-01-20Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Eichen,"093719452",,DE09371,Landkreis Amberg-Sulzbach
DE093720137137,DE093720137137,2023-08-31Z,Gemeinde,Bad Kötzting,"093720137137","09372137",DE093720137,Bad Kötzting
DE093720138138,DE093720138138,2023-08-31Z,Gemeinde,Lam,"093720138138","09372138",DE093720138,Lam
DE097720215215,DE097720215215,2023-08-18Z,Gemeinde,Wehringen,"097720215215","09772215",DE097720215,Wehringen
DE094720138138,DE094720138138,2023-08-03Z,Gemeinde,Fichtelberg,"094720138138","09472138",DE094720138,Fichtelberg
DE093759452,DE093759452,2021-07-06Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Kreuther Forst,"093759452",,DE09375,Landkreis Regensburg
DE094719452,DE094719452,2021-11-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Ebracher Forst,"094719452",,DE09471,Landkreis Bamberg
DE097740145,DE097740145,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Kammeltal,"097740145",,DE09774,Landkreis Günzburg
DE094719454,DE094719454,2022-02-09Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Geisberger Forst,"094719454",,DE09471,Landkreis Bamberg
DE094719456,DE094719456,2015-03-23Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Koppenwinder Forst,"094719456",,DE09471,Landkreis Bamberg
DE094719457,DE094719457,2017-09-06Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Lindach,"094719457",,DE09471,Landkreis Bamberg
DE094719459,DE094719459,2021-05-21Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Semberg,"094719459",,DE09471,Landkreis Bamberg
DE094719460,DE094719460,2021-03-10Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Steinachsrangen,"094719460",,DE09471,Landkreis Bamberg
DE094719461,DE094719461,2018-01-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Winkelhofer Forst,"094719461",,DE09471,Landkreis Bamberg
DE094729463,DE094729463,2016-11-17Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Neubauer Forst-Nord,"094729463",,DE09472,Landkreis Bayreuth
DE093720171171,DE093720171171,2023-08-31Z,Gemeinde,Waldmünchen,"093720171171","09372171",DE093720171,Waldmünchen
DE095749465,DE095749465,2023-01-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Zerzabelshofer Forst,"095749465",,DE09574,Landkreis Nürnberger Land
DE094720143143,DE094720143143,2023-08-30Z,Gemeinde,Goldkronach,"094720143143","09472143",DE094720143,Goldkronach
DE094720175175,DE094720175175,2023-08-30Z,Gemeinde,Pegnitz,"094720175175","09472175",DE094720175,Pegnitz
DE094729464,DE094729464,2013-10-21Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Prüll,"094729464",,DE09472,Landkreis Bayreuth
DE094729470,DE094729470,2020-04-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Warmensteinacher Forst-Nord,"094729470",,DE09472,Landkreis Bayreuth
DE094759451,DE094759451,2019-10-31Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Forst Schwarzenbach a.Wald,"094759451",,DE09475,Landkreis Hof
DE094759452,DE094759452,2019-07-25Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Gerlaser Forst,"094759452",,DE09475,Landkreis Hof
DE094759454,DE094759454,2021-10-28Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Martinlamitzer Forst-Nord,"094759454",,DE09475,Landkreis Hof
DE094799455,DE094799455,2021-07-12Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Martinlamitzer Forst-Süd,"094799455",,DE09479,Landkreis Wunsiedel im Fichtelgebirge
DE094799456,DE094799456,2020-04-20Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Meierhöfer Seite,"094799456",,DE09479,Landkreis Wunsiedel im Fichtelgebirge
DE093720175175,DE093720175175,2023-08-31Z,Gemeinde,Willmering,"093720175175","09372175",DE093720175,Willmering
DE094799461,DE094799461,2020-09-08Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Vordorfer Forst,"094799461",,DE09479,Landkreis Wunsiedel im Fichtelgebirge
DE094799462,DE094799462,2021-11-03Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Weißenstadter Forst-Nord,"094799462",,DE09479,Landkreis Wunsiedel im Fichtelgebirge
DE093730140140,DE093730140140,2023-08-31Z,Gemeinde,Lauterhofen,"093730140140","09373140",DE093730140,Lauterhofen
DE095729451,DE095729451,2021-08-04Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Birkach,"095729451",,DE09572,Landkreis Erlangen-Höchstadt
DE095729452,DE095729452,2021-12-07Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Buckenhofer Forst,"095729452",,DE09572,Landkreis Erlangen-Höchstadt
DE093730147147,DE093730147147,2023-08-31Z,Gemeinde,Neumarkt i.d.OPf.,"093730147147","09373147",DE093730147,Neumarkt i.d.OPf.
DE097740162162,DE097740162162,2023-08-18Z,Gemeinde,Neuburg a.d.Kammel,"097740162162","09774162",DE097740162,Neuburg a.d.Kammel
DE093745326129,DE093745326129,2023-08-10Z,Gemeinde,Kirchenthumbach,"093745326129","09374129",DE093745326,Verwaltungsgemeinschaft Kirchenthumbach
DE095729458,DE095729458,2022-02-10Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Kraftshofer Forst,"095729458",,DE09572,Landkreis Erlangen-Höchstadt
DE095729460,DE095729460,2022-02-02Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Neunhofer Forst,"095729460",,DE09572,Landkreis Erlangen-Höchstadt
DE094725416180,DE094725416180,2023-08-30Z,Gemeinde,Prebitz,"094725416180","09472180",DE094725416,Verwaltungsgemeinschaft Creußen
DE097745728196,DE097745728196,2023-08-18Z,Gemeinde,Winterbach,"097745728196","09774196",DE097745728,Verwaltungsgemeinschaft Haldenwang
DE097750149,DE097750149,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Roggenburg,"097750149",,DE09775,Landkreis Neu-Ulm
DE097750162,DE097750162,2023-08-29Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Vöhringen,"097750162",,DE09775,Landkreis Neu-Ulm
DE096719461,DE096719461,2018-06-07Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Wiesener Forst,"096719461",,DE09671,Landkreis Aschaffenburg
DE096729451,DE096729451,2021-07-09Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Dreistelzer Forst,"096729451",,DE09672,Landkreis Bad Kissingen
DE096729454,DE096729454,2021-10-30Z,Verwaltungsgemeinschaft / Einheitsgemeinde,Forst Detter-Süd,"096729454",,DE09672,Landkreis Bad Kissingen
